"borough","year","month","day","julian","measles","pertussis","popsize","birthrate","dpopdt","exit.rate"
"Battersea",1948,"Nov",7,1773,1,8,117019.153179216,2135.65117497496,1134.95678177016,0.00855154362356589
"Battersea",1948,"Nov",14,1780,0,16,117040.610077829,2130.87243738483,1104.35356300295,0.00877062135697404
"Battersea",1948,"Nov",21,1787,2,9,117061.487924831,2126.18329685553,1074.52861005716,0.0089837802802718
"Battersea",1948,"Nov",28,1794,7,5,117081.801635651,2121.58221021266,1045.48192293278,0.0091910123712361
"Battersea",1948,"Dec",5,1801,5,17,117101.566125719,2117.06763428181,1017.21350162981,0.00939230933488284
"Battersea",1948,"Dec",12,1808,5,11,117120.796310466,2112.63802588858,989.723346148262,0.00958766261086264
"Battersea",1948,"Dec",19,1815,4,9,117139.507105321,2108.29184185862,963.011456488433,0.00977706338084937
"Battersea",1948,"Dec",26,1822,7,9,117157.713425714,2104.02753901741,937.077832649695,0.00996050257593694
"Battersea",1949,"Jan",2,1829,21,14,117175.430187075,2099.8435741906,911.922474632372,0.0101379708840127
"Battersea",1949,"Jan",9,1836,18,14,117192.672304834,2095.73840420379,887.545382436461,0.0103094587571538
"Battersea",1949,"Jan",16,1843,30,10,117209.454694420,2091.71048588258,863.946556061962,0.0104749564190154
"Battersea",1949,"Jan",23,1850,40,15,117225.792271264,2087.75827605255,841.125995508878,0.0106344538722240
"Battersea",1949,"Jan",30,1857,29,6,117241.699950795,2083.8802315393,819.083700777205,0.0107879409057777
"Battersea",1949,"Feb",6,1864,89,12,117257.192648442,2080.07480916843,797.819671866946,0.0109354071024531
"Battersea",1949,"Feb",13,1871,73,5,117272.285279637,2076.34046576553,777.333908778099,0.0110768418462208
"Battersea",1949,"Feb",20,1878,51,10,117286.992759808,2072.67565815624,757.626411510895,0.0112122343296706
"Battersea",1949,"Feb",27,1885,79,7,117301.330004387,2069.07884316607,738.697180064864,0.0113415735614546
"Battersea",1949,"Mar",6,1892,64,5,117315.311928801,2065.54847762065,720.546214440248,0.0114648483737288
"Battersea",1949,"Mar",13,1899,51,8,117328.953448482,2062.08301834559,703.173514637043,0.0115820474296247
"Battersea",1949,"Mar",20,1906,53,12,117342.269478859,2058.68092216647,686.579080655253,0.0116931592307274
"Battersea",1949,"Mar",27,1913,42,9,117355.274935361,2055.34064590889,670.762912494875,0.0117981721245733
"Battersea",1949,"Apr",3,1920,62,4,117367.984733420,2052.06064639844,655.725010155909,0.0118970743121649
"Battersea",1949,"Apr",10,1927,37,10,117380.413788464,2048.83938046072,641.465373638357,0.0119898538555048
"Battersea",1949,"Apr",17,1934,65,3,117392.577015924,2045.67530492133,627.984002942217,0.0120764986851495
"Battersea",1949,"Apr",24,1941,32,4,117404.489331229,2042.56687660589,615.280898067637,0.0121569966077831
"Battersea",1949,"May",1,1948,44,13,117416.165649809,2039.51255233993,603.356059014313,0.0122313353138181
"Battersea",1949,"May",8,1955,25,4,117427.620887094,2036.51078894908,592.209485782404,0.0122995023850085
"Battersea",1949,"May",15,1962,38,3,117438.869958514,2033.56004325893,581.841178371906,0.0123614853020968
"Battersea",1949,"May",22,1969,33,4,117449.927779498,2030.65877209508,572.251136782823,0.0124172714524805
"Battersea",1949,"May",29,1976,36,3,117460.809265478,2027.80543228313,563.439361015151,0.0124668481379037
"Battersea",1949,"Jun",5,1983,31,1,117471.529331881,2024.99848064866,555.405851068893,0.0125102025821752
"Battersea",1949,"Jun",12,1990,36,4,117482.102894139,2022.23637401727,548.150606944048,0.0125473219389126
"Battersea",1949,"Jun",19,1997,14,1,117492.544867681,2019.51756921456,541.673628640615,0.0125781932993134
"Battersea",1949,"Jun",26,2004,23,1,117502.870167936,2016.84052306615,535.974916158658,0.0126028036999524
"Battersea",1949,"Jul",3,2011,12,2,117513.093597844,2014.20369780033,530.996463437711,0.0126216338022593
"Battersea",1949,"Jul",10,2018,17,1,117523.221503079,2011.60596183003,525.842689020383,0.0126422953166810
"Battersea",1949,"Jul",17,2025,13,3,117533.246031059,2009.04686548078,520.208308416128,0.012667382271321
"Battersea",1949,"Jul",24,2032,5,4,117543.157970988,2006.52602431023,514.093321624946,0.0126968913244074
"Battersea",1949,"Jul",31,2039,12,1,117552.948112068,2004.04305387602,507.497728646837,0.0127308191692689
"Battersea",1949,"Aug",7,2046,4,3,117562.607243504,2001.59756973581,500.421529481801,0.0127691625377503
"Battersea",1949,"Aug",14,2053,6,6,117572.126154500,1999.18918744723,492.864724129838,0.0128119182036221
"Battersea",1949,"Aug",21,2060,4,2,117581.495634259,1996.81752256794,484.827312590948,0.0128590829859834
"Battersea",1949,"Aug",28,2067,1,3,117590.706471986,1994.4821906556,476.309294865235,0.0129106537526590
"Battersea",1949,"Sep",4,2074,3,3,117599.749456884,1992.18280726781,467.310670952497,0.0129666274235932
"Battersea",1949,"Sep",11,2081,1,1,117608.615378157,1989.91898796225,457.831440852833,0.0130270009742327
"Battersea",1949,"Sep",18,2088,1,1,117617.295025009,1987.69034829655,447.87160456624,0.0130917714389104
"Battersea",1949,"Sep",25,2095,0,1,117625.779186643,1985.49650382836,437.431162092721,0.0131609359142204
"Battersea",1949,"Oct",2,2102,1,3,117634.058652263,1983.33707011534,426.510113432275,0.0132344915623900
"Battersea",1949,"Oct",9,2109,0,2,117642.124211074,1981.21166271513,415.108458584902,0.0133124356146469
"Battersea",1949,"Oct",16,2116,4,2,117649.966652279,1979.11989718536,403.226197550602,0.0133947653745827
"Battersea",1949,"Oct",23,2123,1,1,117657.576765082,1977.0613890837,390.863330329375,0.0134814782215120
"Battersea",1949,"Oct",30,2130,2,1,117664.945338686,1975.03575396781,378.019856921376,0.0135725716138276
"Battersea",1949,"Nov",6,2137,0,1,117672.063162296,1973.04260739529,364.695777326301,0.0136680430923584
"Battersea",1949,"Nov",13,2144,1,0,117678.921025115,1971.0815649238,350.891091544298,0.0137678902837129
"Battersea",1949,"Nov",20,2151,0,1,117685.509716347,1969.152242111,336.605799575370,0.013872110903632
"Battersea",1949,"Nov",27,2158,2,1,117691.820025196,1967.25425451453,321.839901419514,0.0139807027603342
"Battersea",1949,"Dec",4,2165,0,1,117697.842740866,1965.38721769204,306.59339707673,0.0140936637578605
"Battersea",1949,"Dec",11,2172,0,0,117703.56865256,1963.55074720117,290.866286547020,0.0142109918994182
"Battersea",1949,"Dec",18,2179,0,3,117708.988549483,1961.74445859957,274.658569830382,0.0143326852907242
"Battersea",1949,"Dec",25,2186,0,1,117714.093220837,1959.96796744489,257.970246926819,0.0144587421433476
"Battersea",1950,"Jan",1,2193,0,0,117718.873455828,1958.22088929479,240.801317836534,0.0145891607780523
"Battersea",1950,"Jan",8,2200,1,4,117723.320043658,1956.50283970688,223.151782559122,0.0147239396281463
"Battersea",1950,"Jan",15,2207,0,1,117727.423773532,1954.81343423882,205.021641094782,0.0148630772428186
"Battersea",1950,"Jan",22,2214,0,2,117731.175434653,1953.15228844827,186.410893443516,0.0150065722904924
"Battersea",1950,"Jan",29,2221,0,2,117734.565816225,1951.51901789286,167.319539605322,0.0151544235621724
"Battersea",1950,"Feb",5,2228,2,0,117737.585707452,1949.91323813025,147.747579580202,0.0153066299747981
"Battersea",1950,"Feb",12,2235,0,3,117740.225897538,1948.33456471808,127.695013368155,0.0154631905745986
"Battersea",1950,"Feb",19,2242,2,0,117742.477175687,1946.78261321399,107.16184096918,0.0156241045404528
"Battersea",1950,"Feb",26,2249,2,0,117744.330331102,1945.25699917564,86.1480623832794,0.0157893711872535
"Battersea",1950,"Mar",5,2256,0,1,117745.776152987,1943.75733816068,64.6536776107083,0.0159589899692746
"Battersea",1950,"Mar",12,2263,1,2,117746.805430547,1942.28324572674,42.6786866509594,0.0161329604835544
"Battersea",1950,"Mar",19,2270,0,2,117747.408952984,1940.83433743146,20.2230895042819,0.0163112824732651
"Battersea",1950,"Mar",26,2277,2,2,117747.577509502,1939.4102288325,-2.71311382932090,0.0164939558311090
"Battersea",1950,"Apr",2,2284,1,1,117747.301889307,1938.01053548750,-26.1299233498524,0.0166809806027134
"Battersea",1950,"Apr",9,2291,4,1,117746.5728816,1936.63487295412,-50.0273390573092,0.0168723569900341
"Battersea",1950,"Apr",16,2298,0,1,117745.381275587,1935.28285678999,-74.4053609516947,0.0170680853547703
"Battersea",1950,"Apr",23,2305,2,4,117743.71786047,1933.95410255277,-99.2639890330054,0.0172681662217869
"Battersea",1950,"Apr",30,2312,3,3,117741.573425454,1932.64822580011,-124.603223300941,0.0174726002825464
"Battersea",1950,"May",7,2319,1,2,117738.938759743,1931.36484208963,-150.4230637561,0.0176813883985638
"Battersea",1950,"May",14,2326,1,2,117735.804652540,1930.10356697899,-176.723510398186,0.0178945316048488
"Battersea",1950,"May",21,2333,3,3,117732.161893049,1928.86401602584,-203.504563227201,0.0181120311133856
"Battersea",1950,"May",28,2340,2,3,117728.001270473,1927.64580478782,-230.766222243141,0.0183338883166133
"Battersea",1950,"Jun",4,2347,7,4,117723.313574018,1926.44854882259,-258.508487446010,0.0185601047909241
"Battersea",1950,"Jun",11,2354,4,1,117718.089592886,1925.27186368778,-286.731358835803,0.0187906823001760
"Battersea",1950,"Jun",18,2361,2,9,117712.320116282,1924.11536494105,-315.434836412526,0.0190256227992213
"Battersea",1950,"Jun",25,2368,8,2,117705.995933409,1922.97866814003,-344.618920176174,0.0192649284374526
"Battersea",1950,"Jul",2,2375,10,0,117699.107842644,1921.86138859561,-374.272121837374,0.0195085039514722
"Battersea",1950,"Jul",9,2382,18,3,117691.653293412,1920.76296269672,-403.498354853029,0.0197487353818986
"Battersea",1950,"Jul",16,2389,7,4,117683.648110370,1919.68233251439,-431.734693060653,0.0199808305005108
"Battersea",1950,"Jul",23,2396,13,4,117675.111264806,1918.61835547106,-458.981136460243,0.0202047779379698
"Battersea",1950,"Jul",30,2403,11,1,117666.061728013,1917.56988898918,-485.237685051801,0.0204205659538017
"Battersea",1950,"Aug",6,2410,6,6,117656.518471278,1916.53579049117,-510.504338835328,0.0206281824488881
"Battersea",1950,"Aug",13,2417,16,5,117646.500465893,1915.51491739950,-534.781097810821,0.0208276149779797
"Battersea",1950,"Aug",20,2424,4,4,117636.026683147,1914.50612713661,-558.067961978283,0.0210188507622310
"Battersea",1950,"Aug",27,2431,7,8,117625.116094331,1913.50827712493,-580.36493133771,0.0212018767017637
"Battersea",1950,"Sep",3,2438,4,4,117613.787670733,1912.52022478692,-601.67200588886,0.0213766793882568
"Battersea",1950,"Sep",10,2445,11,7,117602.060383645,1911.54082754501,-621.989185632234,0.0215432451175794
"Battersea",1950,"Sep",17,2452,2,5,117589.953204356,1910.56894282165,-641.316470567578,0.0217015599024381
"Battersea",1950,"Sep",24,2459,11,6,117577.485104156,1909.60342803928,-659.653860694887,0.0218516094850828
"Battersea",1950,"Oct",1,2466,4,10,117564.675054335,1908.64314062034,-677.001356014166,0.0219933793500428
"Battersea",1950,"Oct",8,2473,3,11,117551.542026183,1907.68693798729,-693.35895652541,0.0221268547369064
"Battersea",1950,"Oct",15,2480,4,12,117538.10499099,1906.73367756256,-708.726662228622,0.0222520206531462
"Battersea",1950,"Oct",22,2487,1,14,117524.382920046,1905.78221676859,-723.104473123803,0.0223688618869914
"Battersea",1950,"Oct",29,2494,3,13,117510.394784640,1904.83141302784,-736.49238921095,0.0224773630203482
"Battersea",1950,"Nov",5,2501,3,12,117496.159556064,1903.88012376276,-748.890410489924,0.0225775084417708
"Battersea",1950,"Nov",12,2508,5,18,117481.696205606,1902.92720639576,-760.298536961018,0.0226692823594906
"Battersea",1950,"Nov",19,2515,4,33,117467.023704557,1901.97151834930,-770.71676862408,0.0227526688144879
"Battersea",1950,"Nov",26,2522,1,24,117452.161024206,1901.01191704583,-780.145105479109,0.0228276516936318
"Battersea",1950,"Dec",3,2529,2,22,117437.127135845,1900.04725990779,-788.583547526106,0.0228942147428713
"Battersea",1950,"Dec",10,2536,11,17,117421.941010761,1899.07640435763,-796.03209476507,0.0229523415804862
"Battersea",1950,"Dec",17,2543,7,24,117406.621620247,1898.09820781778,-802.490747196002,0.023002015710399
"Battersea",1950,"Dec",24,2550,16,17,117391.187935590,1897.11152771069,-807.959504818901,0.0230432205355465
"Battersea",1950,"Dec",31,2557,65,34,117375.658928083,1896.11522145881,-812.438367633768,0.0230759393713149
"Battersea",1951,"Jan",7,2564,71,30,117360.053569013,1895.10814648458,-815.927335640567,0.0231001554590373
"Battersea",1951,"Jan",14,2571,56,26,117344.390829672,1894.08916021044,-818.42640883938,0.0231158519795556
"Battersea",1951,"Jan",21,2578,75,15,117328.689681349,1893.05712005883,-819.935587230161,0.0231230120668453
"Battersea",1951,"Jan",28,2585,137,16,117312.969095335,1892.01088345220,-820.45487081291,0.0231216188217077
"Battersea",1951,"Feb",4,2592,210,23,117297.248042919,1890.949307813,-819.984259587625,0.0231116553255257
"Battersea",1951,"Feb",11,2599,263,14,117281.545495391,1889.87125056366,-818.523753554309,0.0230931046540857
"Battersea",1951,"Feb",18,2606,263,20,117265.880424041,1888.77556912663,-816.07335271296,0.0230659498914663
"Battersea",1951,"Feb",25,2613,266,18,117250.271800159,1887.66112092436,-812.633057063578,0.0230301741439911
"Battersea",1951,"Mar",4,2620,248,10,117234.738595035,1886.52676337929,-808.202866606164,0.0229857605542491
"Battersea",1951,"Mar",11,2627,237,16,117219.299779959,1885.37135391387,-802.782781340787,0.0229326923151800
"Battersea",1951,"Mar",18,2634,169,4,117203.974326221,1884.19374995052,-796.37280126732,0.0228709526842225
"Battersea",1951,"Mar",25,2641,146,12,117188.781205111,1882.99280891170,-788.97292638582,0.0228005249975326
"Battersea",1951,"Apr",1,2648,98,2,117173.739387919,1881.76738821986,-780.583156696287,0.0227213926842608
"Battersea",1951,"Apr",8,2655,92,4,117158.867845935,1880.51634529743,-771.203492198723,0.022633539280895
"Battersea",1951,"Apr",15,2662,45,3,117144.185550448,1879.23853756686,-760.833932893126,0.022536948445666
"Battersea",1951,"Apr",22,2669,37,10,117129.711472749,1877.93282245059,-749.474478779495,0.0224316039730138
"Battersea",1951,"Apr",29,2676,18,4,117115.464584128,1876.59805737108,-737.125129857833,0.0223174898081148
"Battersea",1951,"May",6,2683,29,1,117101.463855875,1875.23309975075,-723.785886128137,0.0221945900614675
"Battersea",1951,"May",13,2690,16,3,117087.728259279,1873.83680701208,-709.456747590586,0.0220628890235382
"Battersea",1951,"May",20,2697,16,7,117074.276765631,1872.40803657747,-694.137714244838,0.0219223711794542
"Battersea",1951,"May",27,2704,14,2,117061.128346220,1870.94564586938,-677.828786091057,0.0217730212237677
"Battersea",1951,"Jun",3,2711,16,3,117048.301972336,1869.44849231026,-660.529963129243,0.0216148240752561
"Battersea",1951,"Jun",10,2718,10,0,117035.816615270,1867.91543332255,-642.241245359398,0.0214477648917813
"Battersea",1951,"Jun",17,2725,6,7,117023.691246312,1866.34532632869,-622.962632781519,0.0212718290851953
"Battersea",1951,"Jun",24,2732,5,4,117011.944836750,1864.73702875113,-602.694125395609,0.0210870023362929
"Battersea",1951,"Jul",1,2739,7,6,117000.596357876,1863.08939801231,-581.435723201666,0.0208932706098075
"Battersea",1951,"Jul",8,2746,1,5,116989.658587832,1861.40178304778,-560.211749397669,0.0206993811391233
"Battersea",1951,"Jul",15,2753,4,1,116979.115205326,1859.67584224149,-540.281731333712,0.0205161200729098
"Battersea",1951,"Jul",22,2760,4,4,116968.941349977,1857.91391167358,-521.648950927718,0.0203435444925633
"Battersea",1951,"Jul",29,2767,2,7,116959.112160286,1856.11832751338,-504.313408179934,0.020181683086466
"Battersea",1951,"Aug",5,2774,1,2,116949.602774748,1854.29142593023,-488.275103090356,0.0200305642211757
"Battersea",1951,"Aug",12,2781,4,5,116940.388331864,1852.43554309345,-473.534035658988,0.0198902159632958
"Battersea",1951,"Aug",19,2788,1,0,116931.443970129,1850.55301517237,-460.090205885827,0.0197606661014848
"Battersea",1951,"Aug",26,2795,4,3,116922.744828043,1848.64617833632,-447.943613770875,0.0196419421686068
"Battersea",1951,"Sep",2,2802,1,0,116914.266044104,1846.71736875461,-437.094259314131,0.019534071464018
"Battersea",1951,"Sep",9,2809,3,4,116905.982756809,1844.76892259658,-427.542142515596,0.0194370810759881
"Battersea",1951,"Sep",16,2816,0,2,116897.870104657,1842.80317603157,-419.287263375358,0.0193509979042536
"Battersea",1951,"Sep",23,2823,1,1,116889.903226145,1840.82246522886,-412.329621893224,0.0192758486826954
"Battersea",1951,"Sep",30,2830,0,0,116882.057259772,1838.82912635781,-406.669218069297,0.0192116600021546
"Battersea",1951,"Oct",7,2837,3,2,116874.307344035,1836.82549558772,-402.306051903579,0.0191584583333626
"Battersea",1951,"Oct",14,2844,2,1,116866.628617432,1834.81390908795,-399.240123396069,0.0191162700500011
"Battersea",1951,"Oct",21,2851,4,2,116858.996218462,1832.79670302779,-397.471432546767,0.0190851214518837
"Battersea",1951,"Oct",28,2858,1,1,116851.385285622,1830.77621357660,-396.999979355674,0.0190650387882597
"Battersea",1951,"Nov",4,2865,8,2,116843.770957411,1828.75477690368,-397.825763822789,0.0190560482812391
"Battersea",1951,"Nov",11,2872,1,0,116836.128372326,1826.73472917836,-399.948785948112,0.0190581761493381
"Battersea",1951,"Nov",18,2879,1,0,116828.432668866,1824.71840657000,-403.369045731595,0.0190714486311461
"Battersea",1951,"Nov",25,2886,1,0,116820.658985528,1822.70814524786,-408.086543173318,0.0190958920091141
"Battersea",1951,"Dec",2,2893,2,0,116812.782460810,1820.70628138131,-414.101278273251,0.0191315326334626
"Battersea",1951,"Dec",9,2900,1,2,116804.778233211,1818.71515113966,-421.413251031391,0.0191783969462143
"Battersea",1951,"Dec",16,2907,1,0,116796.621441228,1816.73709069225,-430.022461447740,0.0192365115053482
"Battersea",1951,"Dec",23,2914,1,2,116788.28722336,1814.77443620839,-439.928909522297,0.0193059030090793
"Battersea",1951,"Dec",30,2921,4,0,116779.750718104,1812.82952385741,-451.132595255062,0.0193865983202643
"Battersea",1952,"Jan",6,2928,2,3,116770.987063958,1810.90468980864,-463.633518646035,0.0194786244909351
"Battersea",1952,"Jan",13,2935,2,0,116761.971399421,1809.00227023141,-477.431679695218,0.0195820087869634
"Battersea",1952,"Jan",20,2942,3,0,116752.678862990,1807.12460129505,-492.527078402419,0.0196967787128561
"Battersea",1952,"Jan",27,2949,5,0,116743.084593164,1805.27401916886,-508.919714768002,0.0198229620366942
"Battersea",1952,"Feb",3,2956,12,0,116733.163728440,1803.45286002218,-526.609588791794,0.0199605868151957
"Battersea",1952,"Feb",10,2963,15,2,116722.891407316,1801.66346002433,-545.596700473794,0.0201096814189355
"Battersea",1952,"Feb",17,2970,15,0,116712.242768290,1799.90815534464,-565.881049813999,0.0202702745577040
"Battersea",1952,"Feb",24,2977,29,2,116701.192949861,1798.18928215244,-587.462636812416,0.0204423953060173
